,Isotope,Residuals (W/g),Power density (W/g),Half life (years),Half life (log(years))
2721,165Er,-284629.35083756904,28.9623459858643,0.0011818389231120236,-6.740683644147418
2722,244Fm,-6.3275906876491135,1125003.1627626803,9.886683397977033e-11,-23.037247282583703
2723,159Hf,-37.26221389757551,215449.182347443,1.6477805663295054e-07,-15.618666379835574
2724,179W,-15449.575328054058,533.5440605934939,7.044261921058634e-05,-9.56071209145876
2725,150Yb,-6.167312925148809,1150160.8462092453,2.2181661469820265e-08,-17.62399994936169
2726,192Pb,-1748.7781096445817,4711.204611372161,6.654498440946079e-06,-11.920217474705487
2727,160Ta,-13.349900006171211,574468.3026007464,5.3869749283849206e-08,-16.736696754360786
2728,35Si,-0.7851688597489647,4617805.567253088,2.4716708494942578e-08,-17.515786364721457
2729,60Ca,-0.8018665625366675,4575012.861901565,6.33761756280579e-11,-23.481933103845147
2730,156Ho,-22710.958490216566,362.9613316961029,0.00010647197505513726,-9.147628752465707
2731,260No,-6.819393356308125,1054245.8120981087,3.3589373082870684e-09,-19.511641190293027
2732,87Br,-210.1858443441969,39034.63664733141,1.7643927294851318e-06,-13.247703989396792
2733,46K,-191.61587425146462,42797.9403622437,3.0515628564909874e-06,-12.699856686618876
2734,174Er,-1449.0403522067809,5685.057444429005,6.084112860293558e-06,-12.009829633395174
2735,44Ar,-1357.3506079298522,6068.803334655207,2.2568256141151415e-05,-10.698966234579279
2736,116Cd,-inf,0.0,2.69e+19,44.73865796050062
2737,98Sr,-3.499682612874868,1832032.0360926,2.0692321342560903e-08,-17.693503155128663
2738,71Kr,-1.1341245978635384,3862737.305632579,3.13078307602606e-09,-19.581982679651272
2739,187W,-185508.26127314926,44.43747251463393,0.002716062057951175,-5.9085722205219895
2740,39Ca,-1.117058353740871,3893875.9928223654,2.72612619464091e-08,-17.41779911877779
2741,170Au,-4.10528859385389,1614710.4218476117,9.189545466068396e-12,-25.41295464040671
2742,262Db,-388.8930680802335,21143.137372576286,1.0773949856769843e-06,-13.740964480806795
2743,171Dy,-31.793916238660163,251374.75619082747,1.2897051740309784e-07,-15.863682005968451
2744,96Rh,-2471.0483475909805,3334.709334090895,1.8822724161533195e-05,-10.88044568606031
2745,169Gd,-7.414589567186334,979674.9601647052,2.3766065860521712e-08,-17.555007077874738
2746,205Fr,-36.80824503558252,218036.11067578886,1.235835424747129e-07,-15.906348452287355
2747,121Rh,-2.6340749914850434,2268407.4264705614,2.3449184982381423e-09,-19.87101519120092
2748,231Fr,-178.63645835200364,45890.25398664941,5.577103455269096e-07,-14.39942610337885
2749,261Bh,-6.838119547034502,1051727.0946900153,4.056075240195706e-10,-21.62563511347952
2750,60Mn,-0.9673583078840425,4190168.443643514,8.872664587928105e-09,-18.540290681235845
2751,233Pa,-3233619.290573313,2.5493292218221613,0.07385352498288844,-2.6056715394866106
2752,80Ni,-1.4024887502708765,3431259.6461091307,9.506426344208685e-10,-20.773882902742937
2753,164Yb,-32316.913415918698,255.0771948963487,0.00014411742337820365,-8.844882150552529
2754,101Ag,-2914.865561046897,2827.140869991239,2.1104266484143278e-05,-10.766035334882567
2755,20N,0.3956811458027959,13641081.428754395,4.309579942707937e-09,-19.26242539866904
2756,167Ir,-4.015195265993882,1643717.195805327,9.284609729510482e-10,-20.79749276838207
2757,178Ho,-7.862703804492116,930140.8329653661,2.3766065860521712e-08,-17.555007077874738
2758,162Lu,-578.3787237143728,14228.27998616601,2.60476081831318e-06,-12.858169703360822
2759,165Re,-13.093890177558318,584903.287536739,5.070094050244632e-08,-16.79732137617722
2760,32Ne,0.03900449998044415,8578149.116065437,1.1090830734910132e-10,-22.922317315909726
2761,153Ho,-800.7373327693753,10282.124035013507,3.821583390371891e-06,-12.47484572112987
2762,37Ar,-11593143.678035848,0.7110721834304125,0.095854893908282,-2.344919752804519
2763,66V,-0.9820532187903337,4159102.6017286973,3.1688087814028947e-10,-21.872495191411048
2764,209Ra,-44.864614496076854,179736.8797189116,1.4925089360407634e-07,-15.717637097394629
2765,80Ga,-6.8596327482282655,1048848.3321175403,6.0207366846655e-08,-16.625471119250562
2766,242Np,-1386.6341456229475,5940.73209068724,4.182827591451822e-06,-12.384523082836585
2767,17N,-2.3358986678740497,2471166.998693397,1.322343904479428e-07,-15.83868980381354
2768,11N,0.6696577968682778,24954615.610372182,1.8537531371206933e-29,-66.1577553900482
2769,45Ca,-2018897.0924596707,4.083199013275747,0.445201916495551,-0.8092273547931778
2770,46S,-0.3814323487146624,5967402.389777351,1.5844043907014474e-09,-20.263057278976948
2771,135Sb,-10.923181463325452,691389.5191809345,5.285573047380028e-08,-16.7556997014864
2772,136Xe,-inf,0.0,2.1800000000000003e+21,49.13361182967596
2773,216Bi,-1243.164487446233,6625.782026584218,4.201840444140239e-06,-12.379987927671193
2774,225Am,-5.756999609512501,1220003.4298404178,3.168808781402895e-12,-26.477665377399138
2775,101Tc,-104.73304621246781,77965.81101494409,2.70362765229295e-05,-10.51833101882576
2776,154Er,-1494.5436271925,5512.084401383056,7.091794052779679e-06,-11.856572209545131
2777,156Lu,-5.211898175157504,1327060.1781598905,1.56539153801303e-08,-17.97254476721717
2778,148Gd,-25794105.214900523,0.31959094183591225,71.3,4.26689632742025
2779,93Br,-1.8224161765738423,2920746.687698819,4.8165893477324e-09,-19.151199763558818
2780,156Pm,-186.54381391145193,43955.39648632602,8.682536061043931e-07,-13.956781992028931
2781,171Ir,-24.630237404310282,321634.2700613956,9.823307222348974e-08,-16.135922893931856
2782,216Ac,-5.486719625132003,1270836.9060837682,1.3942758638172738e-11,-24.996060836474925
2783,66Cu,-17.797718531153176,438540.5965821694,9.734580576469694e-06,-11.539826004149438
2784,61Fe,-948.1778873304727,8684.950217519634,1.1369685907673587e-05,-11.384559875238315
2785,179Ta,-410107862.1450891,0.020100962307370306,1.82,0.598836501088704
2786,191Hg,-24330.999950204696,338.79511408458086,9.316297817324511e-05,-9.28116014509023
2787,97Nb,-1167.9823457254006,7051.913768569493,0.00013708266788348922,-8.894926398909952
2788,15O,0.3833583499316122,13368481.837257303,3.874375744670064e-06,-12.461126006286326
2789,17B,0.48947114061461094,16147104.218476117,1.6097548609526705e-10,-22.5497690228147
2790,201Ir,-184.91264658397097,44341.053986944644,6.654498440946078e-07,-14.222802567699533
2791,15Be,0.5495333593658331,18300051.44760626,2.5033589373082868e-29,-65.85733429181899
2792,208Tl,-60.62855041538175,133762.0736407605,5.804623925773823e-06,-12.056855729448115
2793,251Es,-1145.8102887879425,7188.253174592802,0.0037645448323066393,-5.582128319512274
2794,124Nd,-3.965143416767704,1660286.925690085,1.5844043907014474e-08,-17.9604721859829
2795,193W,-252.7651532051017,32485.006687946967,9.506426344208685e-07,-13.8661276237608
2796,107Te,-2.2133287031903897,2565427.7730289157,1.0203564276117322e-10,-23.005698924848776
2797,137La,-17426451746032.254,4.730488351371977e-07,60000.0,11.002099841204238
2798,106Te,-2.183297593814779,2589629.921831075,2.471670849494258e-12,-26.726126736697637
2799,38Al,-0.14118215627322248,7223704.5187919475,2.8519279032626055e-10,-21.977855707068873
2800,216Po,0.9945101923396474,1501612298.4727976,4.563084645220169e-09,-19.20526698482909
2801,29F,0.1290978281072774,9465543.852210136,7.922021953507237e-11,-23.25878955253094
2802,130Sn,-1258.0924886529162,6547.225698928025,7.072781200091262e-06,-11.8592567749158
2803,180Au,-63.35151049648243,128102.08549007135,2.503358937308287e-07,-15.20046224594998
2804,147Pm,-48420869.2260514,0.17024813186030707,2.6234,0.9644711863989084
2805,149Ba,-4.18636092764625,1589469.5363550081,1.1059142647096103e-08,-18.320008362202667
2806,237Am,-41.70600577245617,193030.5246282811,0.00013993459578675183,-8.874335417466025
2807,280Hs,-7.416930283651242,979402.5162650605,3.168808781402895e-09,-19.569910098417
2808,133Pr,-2248.303408671388,3664.94029540679,1.235835424747129e-05,-11.301178266299264
2809,23Al,0.1241568830324733,9412145.325269775,1.413288716505691e-08,-18.07476133238503
2810,129Ce,-1174.6321674174535,7012.0254680887965,6.654498440946079e-06,-11.920217474705487
2811,171Tb,-10.920255060838103,691559.2541403235,3.89763480112556e-08,-17.06031083603863
2812,231U,-4556760.69871461,1.80908356505915,0.011498973305954827,-4.465497525341486
2813,91Tc,-743.1609427942376,11077.66106090169,5.970035744163054e-06,-12.028757643280693
2814,40Cl,-139.97685233333502,58474.583327651475,2.566735112936345e-06,-12.872875850750518
2815,52V,-505.7460475469586,16267.640840892222,7.116510761274621e-06,-11.853093014278564
2816,176Er,-93.17212514711774,87537.18455601743,3.8025705376834734e-07,-14.782418355634956
2817,125Sn,-1379035.6715006046,5.977769024855117,0.026376454483230664,-3.63528354242278
2818,83Br,-2131.6679768531376,3865.375571118867,0.00027081907369381705,-8.214059584791277
2819,184Hf,-2936.990495419189,2805.850703699923,0.0004699977184576774,-7.662782717617319
2820,155Pr,-11.381411764055287,665801.5140864357,4.658148908662255e-08,-16.88206260463231
2821,185Lu,-162.0991334501334,50543.2648515943,6.33761756280579e-07,-14.271592731868965
2822,236Am,-2211.1181096044024,3726.5472685406608,6.844626967830253e-06,-11.89204659773879
2823,239Am,-1309866.4283168837,6.293432847344097,0.0013575176819530003,-6.6020974808612705
2824,290Mc,-14.500843714184825,531813.8064634462,2.6617993763784317e-08,-17.441678392567734
2825,104Tc,-56.00382332749611,144614.20686951163,3.4793520419803785e-05,-10.26607938335348
2826,54Ti,-4.7685029111035515,1429064.4949087093,6.65449844094608e-08,-16.52538766069358
2827,157Tm,-1482.8647873998266,5555.467566206484,6.901665525895505e-06,-11.883747794924096
2828,189Ir,-7723591.509705051,1.0673223229575095,0.036139630390143736,-3.3203652210384837
2829,222Ac,-50.50201075526235,160062.92915841754,1.5844043907014474e-07,-15.657887092988856
2830,160Nd,-5.053111246705561,1361871.9965740296,1.3911070550358708e-08,-18.090580871329923
2831,165Dy,-6032.574360165342,1366.2817770940196,0.0002660278348163358,-8.231909612490508
2832,194Tl,-101.39043403302175,80511.06313678678,6.274241387177732e-05,-9.676472881734375
2833,231Am,-602.9699249785243,13648.962238192136,1.901285268841737e-06,-13.172980443200855
2834,279Mt,-244.97112558155257,33514.3512456808,6.33761756280579e-07,-14.271592731868965
2835,87Ru,-1.6127090073516437,3155178.275054692,1.5844043907014474e-09,-20.263057278976948
2836,180Pt,-438.4317598295403,18759.596944548048,1.774532917585621e-06,-13.241973314687806
2837,40P,-0.21318592569017303,6794970.601349426,4.753213172104342e-09,-19.164444990308837
2838,222Pa,-5.6669062813856685,1236489.962676099,1.2041473369331e-10,-22.840079217672752
2839,185Pt,-34098.69622720452,241.74886028629646,0.00013480112556087917,-8.911710009662773
2840,111Pd,-6798.890229825781,1212.308202105613,4.479428093391132e-05,-10.01343008441747
2841,123Ru,-2.693826453200168,2231713.5911714956,6.0207366846655e-10,-21.230641305238652
2842,97Ag,-107.62930676108853,75887.09663006425,8.080462392577382e-07,-14.028646553258575
2843,191Ta,-6.368970454616733,1118685.8123268688,1.4576520394453315e-08,-18.04385379492195
2844,158Pm,-34.287772771923024,233609.6061464856,1.5210282150733894e-07,-15.69870908750911
2845,124In,-17.692673362324964,441005.01513338886,9.886683397977031e-08,-16.129492003601566
2846,173Lu,-2195075868.351701,0.003755479623339985,1.37,0.3148107398400336
2847,123Sn,-3740165.9059170946,2.204062788212464,0.35373032169746743,-1.0392204592823076
2848,261Lr,-26463.677162195552,311.493038381418,7.415012548482774e-05,-9.50941879707121
2849,30Mg,-0.014907027152734936,8122480.659299868,1.0045123837047176e-08,-18.416178510527814
2850,176Re,-2426.4982980898517,3395.90874503282,1.0076811924861206e-05,-11.505273622642779
2851,147Nd,-596854.6008988769,13.81165341603671,0.030061601642710472,-3.5045066145494244
2852,291Mc,-16.47810565660567,471650.8105053161,3.168808781402895e-08,-17.267325005422958
2853,33P,-233221.54876626853,35.346336546974136,0.06940451745379878,-2.6678033205936167
2854,151Pr,-124.9285155876399,65462.239911011355,5.989048596851471e-07,-14.32816308335736
2855,69Ni,-34.12659315259716,234681.53211510953,3.6124420107993e-07,-14.833711650022506
2856,130Ag,-2.9040443691377003,2111544.3165048864,1.2865363652495753e-09,-20.471312217797404
2857,179Pb,-4.3755685782343905,1533523.8643245474,8.555783709787816e-11,-23.18182851139481
2858,83Zn,-1.4950186197966184,3304008.488605023,3.168808781402895e-09,-19.569910098417
2859,146Dy,-211.20839018110422,38846.54462531072,1.0520445154257612e-06,-13.764775129500514
2860,178Re,-42.19142322090206,190861.10353145818,2.5096965548710926e-05,-10.59276361360853
2861,275Hs,-8.017058911135194,914218.5695222212,8.872664587928105e-09,-18.540290681235845
2862,26F,0.21919115623411078,10557721.989003614,2.5984232007503733e-10,-22.070946130134885
2863,71Mn,-1.1322087656683897,3866208.0523111825,5.070094050244632e-10,-21.402491562165313
2864,196Pb,-18853.83595711295,437.21211458887007,7.034755494714426e-05,-9.56206253055663
2865,209At,-176684.82229007178,46.65661676861569,0.0006182979694273329,-7.3885400655271996
2866,261Sg,-7.01974979044746,1027907.7171278766,5.798920069967298e-09,-18.965594131563673
2867,186Pt,-48634.38528151984,169.49722206000393,0.00023728040155144878,-8.346267987265527
2868,253Es,-17888.85630006414,460.7953558020508,0.05604380561259411,-2.881621650957611
2869,127Ag,-2.8155328514208526,2160527.250070937,2.820239815448576e-09,-19.686443914672953
2870,144Pm,-263208964.93222165,0.03131946007173022,0.9938398357289527,-0.00617921636595812
2871,39Si,-0.17121332346944937,7038480.978525724,1.3055492179379927e-09,-20.45664202804961
2872,42Cl,-12.015194770265982,633379.8951567397,2.1547899713539682e-07,-15.350402393240895
2873,202Pb,-10605576736370.338,7.772856586633989e-07,52500.0,10.868568448579715
2874,232Fr,-57.84039540244825,140100.39604004115,1.742844829771592e-07,-15.56257691318453
2875,170Hg,-4.10528859385389,1614710.4218476117,9.823307222348975e-12,-25.34626326590804
2876,219Th,-5.576812953258835,1253428.181342895,3.241691383375161e-14,-31.06009607641774
2877,232Ac,-1196.6135070091427,6883.324754429881,3.764544832306639e-06,-12.489883598494412
2878,71As,-20348.40432134426,405.1009341039549,0.007449235683321925,-4.899643844696369
2879,3H,-50533784.53215997,0.163129728205091,12.32,2.511223958105374
2880,106Sb,-3.6470158733092672,1773947.6093429285,1.9012852688417368e-08,-17.778150629188946
2881,200Os,-62.708690290375465,129394.63456967313,2.2181661469820262e-07,-15.321414856367642
2882,160Hf,-95.69968975817298,85249.11217038188,4.3095799427079365e-07,-14.65725521268095
2883,77Cu,-1.9993876186731867,2748415.2590728668,1.4902907698937814e-08,-18.02170949545409
2884,184Ir,-168200.26594346762,49.010110909666246,0.00035249828884325804,-7.9504647900691
2885,194Rn,-4.826035218868558,1414952.4315159484,2.4716708494942582e-11,-24.423541643703594
2886,213Po,0.9956545799699185,1897069245.773476,1.1740436535097727e-13,-29.77315230463918
2887,172Gd,-4.234121975197997,1574965.7226365604,5.0700940502446315e-09,-19.099906469171266
2888,126Cs,-5.741261187106812,1222851.699441949,3.1181078409004484e-06,-12.678284201364749
2889,117Tc,-2.513640400948406,2346160.038691069,1.410119907724288e-09,-20.3795910952329
2890,92Ag,-1.7628620625562232,2983704.040370587,3.168808781402895e-11,-24.175080284405094
2891,188Tl,-580.1393957967272,14185.172711848081,2.249854234796055e-06,-13.004645128381641
2892,78Ga,-17.398969688918903,448044.8002477249,1.6129236697340734e-07,-15.640047174860525
2893,68Ge,-356892620.94131124,0.023098159480560005,0.742094455852156,-0.29827874492446166
2894,161W,-4.922698112594221,1391859.3421984876,1.296042791593784e-08,-18.16136512836229
2895,170Tb,-8.92794778591444,830339.0465783277,3.042056430146779e-08,-17.30814699994321
2896,202Tl,-6968957.770007823,1.182897326715905,0.03370294318959617,-3.3901701104344464
2897,57Ti,-0.7129346937456223,4812537.64614322,3.01036834233275e-09,-19.621203392804553
2898,64Ga,-437.0178257603532,18820.15346002335,4.994676401247242e-06,-12.207137932497453
2899,73Br,-645.3035656414398,12754.939222490735,6.464369914061906e-06,-11.949205011578739
2900,140Ho,-3.2043553125855566,1960719.7979578143,1.901285268841737e-10,-22.383320815177036
2901,31Cl,0.0441457008839902,8624287.934530819,6.0207366846655e-09,-18.928056212244606
2902,151Ho,-231.55972377650397,35447.07813188623,1.1154206910538191e-06,-13.706278922818905
2903,89Tc,-49.70511966178163,162578.50793021795,4.0560752401957055e-07,-14.717879834497385
2904,191Po,-4.735941890741843,1437176.8152570068,6.971379319086369e-10,-21.08403783104678
2905,195Pb,-71.13587093597943,114278.27226695268,2.8519279032626055e-05,-10.464930242098646
2906,269Db,-125872.95748562335,65.4906134970544,0.00034223134839151266,-7.980023592310645
2907,57Ni,-12955.028946665007,636.2723279618467,0.004061145334245951,-5.50629024312077
2908,247Pu,-2098857.8603190435,3.927640326316429,0.00621492128678987,-5.080802219137498
2909,155Ce,-4.2254697772786045,1577573.5102096058,9.918371485791061e-09,-18.42887709386494
2910,179Pt,-166.11492044251577,49328.70552316266,6.717874616574136e-07,-14.21332382374499
2911,216Ra,-5.486719625132003,1270836.9060837682,5.450351104012979e-15,-32.843096365555915
2912,60Cr,-1.380355208702969,3463164.9381133537,1.5527163028874185e-08,-17.98067489330042
2913,145Cs,-5.255806405950961,1317745.8131047282,1.844246710776485e-08,-17.808609836673654
2914,274Rg,-7.228523968917455,1001827.6339930429,6.337617562805789e-10,-21.1793480108511
